날짜,요일,주말여부,주문수,코로나발발,공휴일,복날,방학여부,평균기온,최저기온,최고기온,강우여부,강수량mm,지하철승하차인원,버스승하차인원,도마1동인구,도마2동인구,변동인구,영업가게,확진자,완치자,사망자,전국확진자,전국완치자,전국사망자,구글검색량,네이버검색량,유튜브조회수
2017-01-06,금,0,28,0,0,0,1,6.7,2.6,12,0,NA,126959,NA,17193,20359,17682,44,0,0,0,0,0,0,NA,10.50215,0
2017-01-07,토,1,36,0,0,0,1,4.3,-1.5,9.2,0,NA,99898,NA,17192,20357,17680,44,0,0,0,0,0,0,NA,11.80873,0
2017-01-08,일,1,41,0,0,0,1,8.8,5,14.8,0,0,71914,NA,17191,20355,17678,44,0,0,0,0,0,0,32,11.92321,0
2017-01-10,화,0,47,0,0,0,1,-0.5,-3.2,4.2,0,NA,117582,NA,17190,20354,17676,44,0,0,0,0,0,0,NA,10.28641,0
2017-01-11,수,0,25,0,0,0,1,-3.1,-7.8,2.5,0,0,117101,NA,17189,20353,17674,44,0,0,0,0,0,0,NA,9.81749,0
2017-01-12,목,0,28,0,0,0,1,-0.3,-4,5.7,0,0,117102,NA,17188,20352,17672,44,0,0,0,0,0,0,NA,9.35848,0
2017-01-13,금,0,32,0,0,0,1,-3.7,-7.3,0.5,1,0.6,123594,NA,17187,20351,17670,44,0,0,0,0,0,0,NA,11.74048,0
2017-01-16,월,0,39,0,0,0,1,-3.9,-10.1,3.7,0,NA,114698,NA,17186,20350,17668,44,0,0,0,0,0,0,NA,9.55111,0
2017-01-17,화,0,35,0,0,0,1,-2.9,-8.6,4.3,0,NA,117240,NA,17185,20349,17666,44,0,0,0,0,0,0,NA,9.84061,0
2017-01-18,수,0,14,0,0,0,1,-0.4,-4.7,4.1,0,NA,120679,NA,17184,20348,17664,44,0,0,0,0,0,0,NA,9.14054,0
2017-01-19,목,0,20,0,0,0,1,0,-3.7,5.9,0,NA,121367,NA,17183,20347,17662,44,0,0,0,0,0,0,NA,9.29134,0
2017-01-20,금,0,36,0,0,0,1,-2.3,-5.2,-0.5,1,3.4,136021,NA,17182,20346,17660,44,0,0,0,0,0,0,NA,14.03443,0
2017-01-21,토,1,23,0,0,0,1,-2.7,-8.6,2.4,1,1.2,1.00E+05,NA,17181,20345,17658,44,0,0,0,0,0,0,NA,17.01083,0
2017-01-22,일,1,35,0,0,0,1,-4.7,-7.8,-0.5,1,0.5,72664,NA,17180,20344,17656,44,0,0,0,0,0,0,36,15.02179,0
2017-01-23,월,0,30,0,0,0,1,-6.5,-10,-1.4,0,0,116496,NA,17179,20343,17654,44,0,0,0,0,0,0,NA,10.13671,0
2017-01-24,화,0,37,0,0,0,1,-5.2,-10.7,1.1,0,NA,118657,NA,17179,20342,17652,44,0,0,0,0,0,0,NA,9.85822,0
2017-01-25,수,0,25,0,0,0,1,-4.4,-10.6,2.3,0,NA,122264,NA,17179,20341,17649,44,0,0,0,0,0,0,NA,9.5368,0
2017-01-26,목,0,35,0,1,0,1,-1.1,-9.5,6.5,0,NA,121830,NA,17179,20340,17646,44,0,0,0,0,0,0,NA,10.48564,0
2017-01-27,금,0,43,0,1,0,1,0.6,-4.3,4.8,1,2.3,48516,NA,17179,20339,17643,44,0,0,0,0,0,0,NA,10.91713,0
2017-01-28,토,1,41,0,1,0,1,0.1,-7.6,7.9,0,NA,33828,NA,17179,20338,17640,44,0,0,0,0,0,0,NA,14.36355,0
2017-01-29,일,1,48,0,1,0,1,2.8,0.9,5.4,1,5.7,53654,NA,17179,20337,17637,44,0,0,0,0,0,0,28,21.06485,0
2017-01-30,월,0,32,0,1,0,1,-2.4,-6.8,0.9,1,1.3,69342,NA,17179,20336,17634,44,0,0,0,0,0,0,NA,16.00475,0
2017-01-31,화,0,38,0,0,0,1,-4.2,-9,1.5,0,NA,113822,NA,17179,20335,17631,44,0,0,0,0,0,0,NA,11.41136,0
2017-02-01,수,0,19,0,0,0,1,-2.3,-6.6,3.8,0,0,119944,NA,17179,20334,17630,44,0,0,0,0,0,0,NA,10.00132,0
2017-02-02,목,0,28,0,0,0,1,-1.6,-9,5.7,0,NA,118594,NA,17179,20333,17629,44,0,0,0,0,0,0,NA,10.5792,0
2017-02-03,금,0,47,0,0,0,1,2.1,-3.2,8.6,0,NA,128943,NA,17179,20332,17628,44,0,0,0,0,0,0,NA,11.96173,0
2017-02-04,토,1,40,0,0,0,1,2.9,-3.3,8.1,0,0,102507,NA,17177,20331,17627,44,0,0,0,0,0,0,NA,13.48406,0
2017-02-05,일,1,46,0,0,0,1,3.2,1.2,5.5,1,0.5,69525,NA,17175,20330,17626,44,0,0,0,0,0,0,46,13.08999,0
2017-02-06,월,0,40,0,0,0,1,0,-3.2,4.8,0,NA,118848,NA,17173,20330,17625,44,0,0,0,0,0,0,NA,10.20055,0
2017-02-07,화,0,48,0,0,0,1,-0.5,-4.7,5.8,0,NA,119681,NA,17171,20330,17624,44,0,0,0,0,0,0,NA,10.13781,0
2017-02-08,수,0,31,0,0,0,1,-0.1,-4.1,4.2,0,NA,121040,NA,17169,20330,17623,44,0,0,0,0,0,0,NA,9.95508,0
2017-02-09,목,0,62,0,0,0,1,-2.9,-5.1,0.6,1,0.1,118160,NA,17167,20330,17622,44,0,0,0,0,0,0,NA,13.20557,510063.7369
2017-02-10,금,0,39,0,0,0,1,-4.4,-6.9,-0.3,1,0.2,121648,NA,17165,20330,17621,44,0,0,0,0,0,0,NA,15.86936,156271.3054
2017-02-11,토,1,61,0,0,0,1,-2.9,-7.2,2.6,1,0.5,98071,NA,17163,20330,17620,44,0,0,0,0,0,0,NA,19.65811,81983.00337
2017-02-12,일,1,50,0,0,0,1,-0.3,-5.3,5.7,0,NA,73814,NA,17161,20330,17619,44,0,0,0,0,0,0,55,19.14846,53946.5773
2017-02-13,월,0,40,0,0,0,1,0.3,-5.8,6,1,0.6,117879,NA,17159,20330,17618,44,0,0,0,0,0,0,NA,15.71085,39431.17983
2017-02-14,화,0,56,0,0,0,1,1.6,-2.8,8.1,0,NA,122594,NA,17157,20330,17617,44,0,0,0,0,0,0,NA,14.34814,30652.67736
2017-02-15,수,0,28,0,0,0,1,2.2,-5.4,10.8,0,NA,124158,NA,17155,20330,17616,44,0,0,0,0,0,0,NA,13.3993,24818.47147
2017-02-16,목,0,48,0,0,0,1,7.3,-3.4,15.5,1,1.9,121763,NA,17153,20330,17615,44,0,0,0,0,0,0,NA,13.96838,20685.52726
2017-02-17,금,0,49,0,0,0,1,4.6,-2.7,11.8,1,1.9,125971,NA,17151,20330,17614,44,0,0,0,0,0,0,NA,16.6729,17619.30415
2017-02-18,토,1,45,0,0,0,1,-1,-6.2,4.8,0,NA,100413,NA,17149,20330,17613,44,0,0,0,0,0,0,NA,17.80556,15263.30298
2017-02-19,일,1,37,0,0,0,1,3.1,-4.9,9.2,1,3.5,74356,NA,17147,20330,17612,44,0,0,0,0,0,0,48,17.55129,13402.45353
2017-02-20,월,0,48,0,0,0,1,1.3,-4.9,7.2,1,15.3,118844,NA,17145,20330,17611,44,0,0,0,0,0,0,NA,16.11042,11899.65034
2017-02-21,화,0,56,0,0,0,1,0.6,-6.9,9,0,NA,119804,NA,17143,20330,17610,44,0,0,0,0,0,0,NA,14.74771,10663.55247
2017-02-22,수,0,50,0,0,0,1,3,0.2,4.1,1,17.5,112766,NA,17141,20330,17609,44,0,0,0,0,0,0,NA,15.341,9631.073575
2017-02-23,목,0,64,0,0,0,1,0.5,-3,5.3,0,NA,122022,NA,17139,20330,17609,44,0,0,0,0,0,0,NA,14.16651,8757.311627
2017-02-24,금,0,44,0,0,0,1,0.6,-5.4,6.9,0,NA,132734,NA,17137,20330,17609,44,0,0,0,0,0,0,NA,16.3691,8009.482483
2017-02-25,토,1,45,0,0,0,1,3.5,-2.7,10,0,NA,102046,NA,17135,20330,17609,44,0,0,0,0,0,0,NA,17.7098,7363.120187
2017-02-26,일,1,38,0,0,0,1,4,-0.8,10.5,0,NA,77640,NA,17133,20328,17609,44,0,0,0,0,0,0,48,15.66352,6799.616354
2017-02-27,월,0,47,0,0,0,1,4.2,-2.5,12,0,NA,124780,NA,17131,20326,17609,44,0,0,0,0,0,0,NA,12.47908,6304.580204
2017-02-28,화,0,50,0,1,0,1,5.3,-2.7,14,0,NA,129837,NA,17131,20324,17609,44,0,0,0,0,0,0,NA,13.92105,5866.717686
2017-03-01,수,0,78,0,1,0,1,6.1,1,12.8,1,0.1,83555,NA,17131,20322,17606,44,0,0,0,0,0,0,NA,14.35144,5477.048219
2017-03-02,목,0,32,0,0,0,0,3,-1,8.3,1,2,117093,NA,17131,20320,17603,44,0,0,0,0,0,0,NA,8.83673,5128.346477
2017-03-03,금,0,33,0,0,0,0,4.2,-3.6,12.5,0,NA,129877,NA,17131,20318,17600,44,0,0,0,0,0,0,NA,10.19395,4814.737481
2017-03-04,토,1,36,0,0,0,0,6.1,-1.2,15.1,0,NA,103245,NA,17130,20316,17597,44,0,0,0,0,0,0,NA,13.39049,4531.398208
2017-03-05,일,1,39,0,0,0,0,6.3,0,14.6,0,NA,76643,NA,17129,20314,17594,44,0,0,0,0,0,0,34,12.99973,4274.334513
2017-03-06,월,0,39,0,0,0,0,1.8,-1.6,6.7,0,0,119681,NA,17128,20312,17591,44,0,0,0,0,0,0,NA,8.56485,4040.212179
2017-03-07,화,0,51,0,0,0,0,-0.2,-2.6,4,1,1.2,117949,NA,17127,20310,17588,44,0,0,0,0,0,0,NA,8.96992,3826.227415
2017-03-08,수,0,44,0,0,0,0,1.4,-3.7,6,0,0,120131,NA,17126,20308,17585,44,0,0,0,0,0,0,NA,9.24511,3630.006509
2017-03-09,목,0,30,0,0,0,0,4.7,-1.1,10.7,0,NA,123293,NA,17125,20306,17582,44,0,0,0,0,0,0,NA,9.55552,3449.527287
2017-03-10,금,0,50,0,0,0,0,5.9,-1.5,13.4,0,NA,131037,NA,17124,20304,17579,44,0,0,0,0,0,0,NA,22.53874,3283.057064
2017-03-11,토,1,62,0,0,0,0,7.4,-1.9,17.1,0,NA,108065,NA,17123,20302,17576,44,0,0,0,0,0,0,NA,18.89859,3129.103204
2017-03-12,일,1,30,0,0,0,0,8.9,0.3,16.8,0,NA,81092,NA,17122,20300,17573,44,0,0,0,0,0,0,48,17.45112,0
2017-03-13,월,0,28,0,0,0,0,8,2.7,13.8,0,NA,121997,NA,17121,20298,17570,44,0,0,0,0,0,0,NA,9.6799,0
2017-03-14,화,0,58,0,0,0,0,5.6,-0.1,12,0,NA,123708,NA,17120,20296,17567,44,0,0,0,0,0,0,NA,10.1224,0
2017-03-15,수,0,56,0,0,0,0,5.9,-1.8,12.8,0,NA,124405,NA,17119,20293,17564,44,0,0,0,0,0,0,NA,11.60619,0
2017-03-16,목,0,29,0,0,0,0,6.3,-1.2,13.8,0,NA,121470,NA,17118,20290,17561,44,0,0,0,0,0,0,NA,10.45812,0
2017-03-17,금,0,28,0,0,0,0,7.6,-1.4,16.6,0,NA,132030,NA,17117,20287,17558,44,0,0,0,0,0,0,NA,13.73833,0
2017-03-18,토,1,40,0,0,0,0,8.8,2.9,18,0,NA,108840,NA,17116,20284,17555,44,0,0,0,0,0,0,NA,16.83251,0
2017-03-19,일,1,38,0,0,0,0,10,0.7,19.2,0,NA,83085,NA,17115,20281,17552,44,0,0,0,0,0,0,26,14.56608,0
2017-03-20,월,0,28,0,0,0,0,8.6,2.7,13.6,1,0.1,119676,NA,17114,20278,17549,44,0,0,0,0,0,0,NA,9.6821,0
2017-03-21,화,0,43,0,0,0,0,8.4,4.9,13,0,0,120462,NA,17113,20275,17546,44,0,0,0,0,0,0,NA,10.52637,0
2017-03-22,수,0,48,0,0,0,0,7.6,0,14.6,0,NA,121805,NA,17112,20272,17543,44,0,0,0,0,0,0,NA,10.34805,0
2017-03-23,목,0,23,0,0,0,0,9.5,4,16.6,0,NA,121988,NA,17111,20269,17540,44,0,0,0,0,0,0,NA,10.73661,0
2017-03-24,금,0,32,0,0,0,0,9,1.7,15.6,0,NA,133953,NA,17110,20266,17537,44,0,0,0,0,0,0,NA,13.52478,0
2017-03-25,토,1,55,0,0,0,0,7.6,6.4,9.9,1,0.9,100215,NA,17109,20263,17534,44,0,0,0,0,0,0,NA,18.18752,0
2017-03-26,일,1,37,0,0,0,0,7.1,4.6,10.5,0,0,77367,NA,17108,20264,17531,44,0,0,0,0,0,0,33,17.21887,0
2017-03-28,화,0,23,0,0,0,0,7.9,0.9,14.2,1,0.2,120049,NA,17106,20266,17525,44,0,0,0,0,0,0,NA,10.34695,0
2017-03-29,수,0,29,0,0,0,0,9.7,4.3,16.8,1,1.6,124213,NA,17104,20267,17521,42,0,0,0,0,0,0,NA,9.15044,0
2017-03-30,목,0,38,0,0,0,0,11.2,2.1,19.5,0,NA,121974,NA,17102,20268,17517,42,0,0,0,0,0,0,NA,8.56815,0
2017-03-31,금,0,39,0,0,0,0,10,8,14.6,1,3.9,125829,NA,17101,20269,17513,41,0,0,0,0,0,0,NA,14.09937,0
2017-04-01,토,1,36,0,0,0,0,9.1,5.2,13.6,1,1.1,105017,NA,17100,20270,17511,41,0,0,0,0,0,0,NA,16.04878,0
2017-04-02,일,1,31,0,0,0,0,9.3,1.9,17.1,0,NA,78872,NA,17099,20271,17509,41,0,0,0,0,0,0,40,13.81648,0
2017-04-04,화,0,47,0,0,0,0,14.2,4.1,22.8,0,NA,122218,NA,17098,20272,17507,42,0,0,0,0,0,0,NA,8.14217,0
2017-04-05,수,0,37,0,0,0,0,12.8,10.7,14.2,1,17,115439,NA,17097,20273,17505,42,0,0,0,0,0,0,NA,10.2699,0
2017-04-06,목,0,17,0,0,0,0,13.8,11.2,16.7,1,15.9,117801,NA,17096,20274,17503,42,0,0,0,0,0,0,NA,8.7806,0
2017-04-07,금,0,20,0,0,0,0,16.2,9.5,24.6,0,NA,135346,NA,17095,20275,17501,42,0,0,0,0,0,0,NA,11.10646,0
2017-04-08,토,1,35,0,0,0,0,16.7,10.2,24.6,0,NA,115459,NA,17094,20276,17499,42,0,0,0,0,0,0,NA,14.98987,0
2017-04-09,일,1,39,0,0,0,0,14.4,11.9,19.7,0,NA,84035,NA,17093,20277,17497,42,0,0,0,0,0,0,36,13.94967,0
2017-04-10,월,0,24,0,0,0,0,15.1,9.4,21.4,0,NA,121845,NA,17092,20278,17495,42,0,0,0,0,0,0,NA,8.30067,0
2017-04-11,화,0,37,0,0,0,0,12.5,8.2,19.4,1,14.3,118671,NA,17091,20279,17493,42,0,0,0,0,0,0,NA,8.56815,0
2017-04-12,수,0,25,0,0,0,0,12.1,5.7,18.4,0,NA,123292,NA,17090,20280,17491,42,0,0,0,0,0,0,NA,8.49881,0
2017-04-13,목,0,23,0,0,0,0,13.2,5.7,20.1,0,NA,122431,NA,17089,20281,17489,42,0,0,0,0,0,0,NA,8.41735,0
2017-04-14,금,0,36,0,0,0,0,16,10.5,20.9,0,0,127363,NA,17088,20282,17486,42,0,0,0,0,0,0,NA,12.31177,0
2017-04-15,토,1,39,0,0,0,0,18.7,12.5,25.6,0,NA,103939,NA,17087,20283,17483,42,0,0,0,0,0,0,NA,15.04821,0
2017-04-16,일,1,38,0,0,0,0,19.9,10.6,28.6,0,NA,77111,NA,17086,20284,17480,42,0,0,0,0,0,0,54,14.15661,0
2017-04-17,월,0,23,0,0,0,0,13.7,11.8,18.9,1,26.8,108792,NA,17085,20285,17477,42,0,0,0,0,0,0,NA,9.31556,0
2017-04-18,화,0,41,0,0,0,0,13.8,10.3,21.5,1,0.5,115564,NA,17084,20286,17474,42,0,0,0,0,0,0,NA,9.48617,0
2017-04-19,수,0,26,0,0,0,0,13.4,7.2,20.4,0,NA,123220,NA,17083,20287,17471,42,0,0,0,0,0,0,NA,9.28253,0
2017-04-20,목,0,30,0,0,0,0,10.9,8.3,14.1,1,1.7,116105,NA,17082,20288,17468,42,0,0,0,0,0,0,NA,9.86813,0
2017-04-21,금,0,38,0,0,0,0,12.8,5.8,19.9,0,NA,128073,NA,17081,20289,17465,42,0,0,0,0,0,0,NA,12.39763,0
2017-04-22,토,1,64,0,0,0,0,14.6,8.6,21.1,0,NA,100872,NA,17080,20289,17462,42,0,0,0,0,0,0,NA,15.7747,0
2017-04-23,일,1,31,0,0,0,0,15,6.5,23,0,NA,72299,NA,17079,20289,17459,42,0,0,0,0,0,0,39,15.22873,0
2017-04-24,월,0,30,0,0,0,0,15.2,6.3,23.6,0,NA,119819,NA,17078,20288,17456,42,0,0,0,0,0,0,NA,8.91379,0
2017-04-25,화,0,46,0,0,0,0,17,10,22.7,0,0,118668,NA,17077,20287,17453,42,0,0,0,0,0,0,NA,9.72283,0
2017-04-26,수,0,21,0,0,0,0,15.6,10.1,21.6,1,0.4,123412,NA,17076,20286,17450,42,0,0,0,0,0,0,NA,9.41242,0
2017-04-27,목,0,30,0,0,0,0,13.8,6.7,20.5,0,NA,122213,NA,17075,20285,17447,42,0,0,0,0,0,0,NA,9.48507,0
2017-04-28,금,0,49,0,0,0,0,15.5,8.6,23.8,0,NA,134638,NA,17074,20284,17444,42,0,0,0,0,0,0,NA,13.31564,0
2017-04-29,토,1,46,0,0,0,0,18,9.7,25.2,0,NA,103790,NA,17074,20283,17441,42,0,0,0,0,0,0,NA,14.53636,0
2017-04-30,일,1,44,0,1,0,0,20.6,15.2,27.7,0,NA,77628,NA,17074,20282,17438,42,0,0,0,0,0,0,52,14.445,0
2017-05-01,월,0,23,0,1,0,0,20.4,12.9,28.7,0,NA,101945,NA,17074,20281,17439,42,0,0,0,0,0,0,NA,10.54288,0
2017-05-02,화,0,45,0,1,0,0,20,12.1,27.5,0,NA,129130,NA,17074,20280,17440,42,0,0,0,0,0,0,NA,11.7702,0
2017-05-03,수,0,34,0,1,0,0,21.1,11.8,29.6,0,NA,87584,NA,17073,20279,17441,42,0,0,0,0,0,0,NA,12.63979,0
2017-05-04,목,0,31,0,1,0,0,21.4,14.1,28.4,0,0,119683,NA,17072,20278,17442,42,0,0,0,0,0,0,NA,11.84726,0
2017-05-05,금,0,36,0,1,0,0,21.7,17.9,28.2,0,0,82973,NA,17071,20277,17443,42,0,0,0,0,0,0,NA,14.96895,0
2017-05-06,토,1,34,0,0,0,0,16.5,10.8,23.5,0,NA,83868,NA,17070,20276,17444,42,0,0,0,0,0,0,NA,14.76091,0
2017-05-07,일,1,38,0,0,0,0,18.1,11.8,25.8,0,NA,73921,NA,17069,20275,17445,42,0,0,0,0,0,0,53,13.0977,0
2017-05-08,월,0,31,0,1,0,0,18.2,12.1,22.9,0,NA,122065,NA,17068,20274,17446,42,0,0,0,0,0,0,NA,12.0597,0
2017-05-09,화,0,81,0,1,0,0,15.7,12.2,20.3,1,7.3,86539,NA,17067,20273,17447,42,0,0,0,0,0,0,NA,19.2002,0
2017-05-10,수,0,24,0,0,0,0,15.6,13.8,18.7,1,2,122447,NA,17066,20272,17448,42,0,0,0,0,0,0,NA,8.9314,0
2017-05-11,목,0,26,0,0,0,0,18.7,12.6,26.2,1,4.1,124410,NA,17065,20271,17449,42,0,0,0,0,0,0,NA,8.83893,431318.7092
2017-05-12,금,0,32,0,0,0,0,19.8,15.9,23.9,0,NA,138432,NA,17064,20270,17450,42,0,0,0,0,0,0,NA,12.8071,132145.7161
2017-05-13,토,1,55,0,0,0,0,18.3,13.8,25.3,1,1.4,112751,NA,17064,20270,17451,42,0,0,0,0,0,0,NA,16.46816,69326.24422
2017-05-14,일,1,47,0,0,0,0,16.6,12.1,23,0,NA,88271,NA,17064,20270,17452,42,0,0,0,0,0,0,46,15.72736,45618.1579
2017-05-15,월,0,35,0,0,0,0,16.7,11.1,23.1,0,NA,125606,NA,17064,20270,17453,42,0,0,0,0,0,0,NA,10.04314,33343.68699
2017-05-16,화,0,67,0,0,0,0,16.8,11.5,22.6,0,NA,122251,NA,17064,20270,17454,41,0,0,0,0,0,0,NA,9.6788,25920.43361
2017-05-17,수,0,25,0,0,0,0,18.7,10.5,26.1,0,NA,124389,NA,17064,20270,17455,41,0,0,0,0,0,0,NA,9.25722,20986.9283
2017-05-18,목,0,25,0,0,0,0,20.3,11.9,27.8,0,NA,121986,NA,17064,20270,17456,41,0,0,0,0,0,0,NA,9.62817,17492.03927
2017-05-19,금,0,24,0,0,0,0,21.4,13.1,29.9,0,NA,136302,NA,17064,20270,17457,41,0,0,0,0,0,0,NA,12.70363,14899.18803
2017-05-20,토,1,49,0,0,0,0,20.7,12.5,29.2,0,NA,112270,NA,17064,20270,17458,41,0,0,0,0,0,0,NA,16.59144,12906.91273
2017-05-21,일,1,38,0,0,0,0,21.4,14.3,29.1,0,NA,79319,NA,17064,20270,17459,41,0,0,0,0,0,0,42,14.91392,11333.34628
2017-05-22,월,0,28,0,0,0,0,21.7,13.3,29.4,0,NA,121062,NA,17064,20270,17460,41,0,0,0,0,0,0,NA,8.87196,10062.54994
2017-05-23,화,0,46,0,0,0,0,21.1,15.1,26.7,0,NA,119614,NA,17064,20270,17461,41,0,0,0,0,0,0,NA,10.60232,9017.284218
2017-05-24,수,0,21,0,0,0,0,20.8,17,26.7,1,11,124654,NA,17064,20270,17462,41,0,0,0,0,0,0,NA,8.99524,8144.202228
2017-05-25,목,0,29,0,0,0,0,19.7,14,27,0,NA,127635,NA,17064,20268,17463,41,0,0,0,0,0,0,NA,10.48674,7405.334027
2017-05-26,금,0,43,0,0,0,0,17.2,11.2,22.8,0,NA,135792,NA,17064,20266,17463,41,0,0,0,0,0,0,NA,15.16709,6772.956782
2017-05-27,토,1,51,0,0,0,0,19.3,11.9,26.3,0,NA,109424,NA,17064,20264,17463,41,0,0,0,0,0,0,NA,17.20125,6226.381655
2017-05-28,일,1,56,0,0,0,0,21.4,12.8,29,0,NA,82487,NA,17064,20262,17463,41,0,0,0,0,0,0,40,16.05538,5749.873078
2017-05-29,월,0,31,0,0,0,0,24.1,19.5,30.7,0,NA,121499,NA,17064,20260,17463,41,0,0,0,0,0,0,NA,9.42123,5331.261956
2017-05-30,화,0,60,0,0,0,0,23.5,17.1,30,0,NA,119543,NA,17064,20258,17463,41,0,0,0,0,0,0,NA,12.2116,4960.997845
2017-05-31,수,0,31,0,0,0,0,22,17.2,28.4,1,3.5,118863,NA,17064,20256,17463,41,0,0,0,0,0,0,NA,9.64247,4631.48661
2017-06-01,목,0,40,0,0,0,0,22,17,26.9,0,NA,121676,NA,17063,20254,17461,41,0,0,0,0,0,0,NA,10.2743,4336.618392
2017-06-02,금,0,32,0,0,0,0,20.3,13,27.4,0,0,131699,NA,17062,20252,17459,41,0,0,0,0,0,0,NA,12.40423,4071.425207
2017-06-03,토,1,52,0,0,0,0,20.4,16.1,26.1,1,0.2,105102,NA,17061,20250,17457,41,0,0,0,0,0,0,NA,15.31679,3831.828621
2017-06-04,일,1,68,0,1,0,0,20.8,12,28.4,0,NA,78917,NA,17060,20248,17455,41,0,0,0,0,0,0,36,13.87042,3614.451119
2017-06-06,화,0,91,0,1,0,0,18.3,15.7,22.5,1,10.3,78260,NA,17058,20244,17451,41,0,0,0,0,0,0,NA,14.83356,3416.473229
2017-06-07,수,0,35,0,0,0,0,17.9,16,19.7,1,4.5,116604,NA,17057,20242,17449,41,0,0,0,0,0,0,NA,8.06952,3235.524015
2017-06-08,목,0,38,0,0,0,0,20.1,15.6,26.4,0,NA,121117,NA,17056,20240,17447,41,0,0,0,0,0,0,NA,8.18179,3069.596226
2017-06-09,금,0,26,0,0,0,0,22,16.2,27.9,0,NA,129509,NA,17055,20238,17445,41,0,0,0,0,0,0,NA,10.96116,2916.979877
2017-06-10,토,1,45,0,0,0,0,22.6,19.9,26.6,0,NA,101806,NA,17054,20236,17443,41,0,0,0,0,0,0,NA,13.35857,2776.209781
2017-06-11,일,1,51,0,0,0,0,22.8,15.9,29.6,0,NA,72437,NA,17053,20234,17441,41,0,0,0,0,0,0,42,11.98045,2646.023736
2017-06-13,화,0,38,0,0,0,0,21.7,17.3,27.6,0,0,118753,NA,17051,20230,17437,41,0,0,0,0,0,0,NA,8.32489,0
2017-06-14,수,0,25,0,0,0,0,22,15.1,28.4,0,NA,122295,NA,17050,20228,17435,41,0,0,0,0,0,0,NA,7.747,0
2017-06-15,목,0,30,0,0,0,0,23.1,16.8,29.6,0,NA,119096,NA,17049,20225,17433,41,0,0,0,0,0,0,NA,7.93413,0
2017-06-16,금,0,42,0,0,0,0,25.3,18.1,32.8,0,NA,127023,NA,17048,20222,17431,41,0,0,0,0,0,0,NA,40,0
2017-06-17,토,1,50,0,0,0,0,24.7,16.8,32.3,0,NA,101506,NA,17047,20219,17429,41,0,0,0,0,0,0,NA,24.24819,0
2017-06-18,일,1,60,0,0,0,0,25.3,17.1,33.8,0,NA,69809,NA,17046,20216,17427,41,0,0,0,0,0,0,54,18.68505,0
2017-06-19,월,0,40,0,0,0,0,26.1,18.3,33.4,0,NA,117156,NA,17045,20213,17425,41,0,0,0,0,0,0,NA,10.91163,0
2017-06-20,화,0,53,0,0,0,0,25.4,19.6,31.3,0,NA,117503,NA,17044,20210,17423,41,0,0,0,0,0,0,NA,11.54565,0
2017-06-22,목,0,29,0,0,0,0,25.3,18.6,32.9,0,NA,118843,NA,17043,20207,17421,41,0,0,0,0,0,0,NA,10.20385,0
2017-06-23,금,0,27,0,0,0,0,27.4,20.1,34.8,0,NA,124401,NA,17042,20204,17419,41,0,0,0,0,0,0,NA,12.53522,0
2017-06-24,토,1,47,0,0,0,1,24.5,20.4,33.5,1,2.8,95280,NA,17040,20203,17417,41,0,0,0,0,0,0,NA,16.15335,0
2017-06-25,일,1,49,0,0,0,1,25,20,29.9,0,NA,71086,NA,17038,20202,17415,41,0,0,0,0,0,0,45,14.68276,0
2017-06-27,화,0,48,0,0,0,1,24.6,20.7,29.2,1,12.2,116397,NA,17036,20201,17413,41,0,0,0,0,0,0,NA,10.7146,0
2017-06-28,수,0,22,0,0,0,1,25.3,21,31.6,1,3.2,118092,NA,17034,20200,17411,41,0,0,0,0,0,0,NA,9.26932,0
2017-06-29,목,0,27,0,0,0,1,26.1,21.6,31.1,1,0.3,117629,NA,17032,20199,17409,41,0,0,0,0,0,0,NA,9.5346,0
2017-06-30,금,0,49,0,0,0,1,26.9,22.8,32.2,0,NA,126015,NA,17030,20198,17407,41,0,0,0,0,0,0,NA,12.69483,0
2017-07-01,토,1,48,0,0,0,1,24.1,22.6,25.1,1,14.4,85350,NA,17028,20197,17406,41,0,0,0,0,0,0,NA,15.0405,0
2017-07-02,일,1,42,0,0,0,1,25.7,24.2,27.6,1,39.5,60983,NA,17026,20196,17405,41,0,0,0,0,0,0,44,14.70147,0
2017-07-04,화,0,61,0,0,0,1,25.9,24.1,28.4,1,34,110737,NA,17024,20195,17404,41,0,0,0,0,0,0,NA,9.81419,0
2017-07-05,수,0,21,0,0,0,1,27.8,23.7,32.6,0,NA,120474,NA,17023,20194,17403,41,0,0,0,0,0,0,NA,9.74044,0
2017-07-06,목,0,24,0,0,0,1,26,23.5,31.8,1,41.2,111890,NA,17022,20193,17402,41,0,0,0,0,0,0,NA,10.39428,0
2017-07-07,금,0,30,0,0,0,1,26.7,23.5,29.5,1,1.7,127040,NA,17021,20192,17401,41,0,0,0,0,0,0,NA,15.636,0
2017-07-08,토,1,35,0,0,0,1,26.1,22.6,29.1,1,61,87979,NA,17020,20191,17400,41,0,0,0,0,0,0,NA,15.11425,0
2017-07-09,일,1,34,0,0,0,1,26.7,22.5,32.4,1,31,71493,NA,17019,20190,17399,41,0,0,0,0,0,0,69,14.55618,0
2017-07-11,화,0,35,0,0,0,1,26.5,23.2,31,1,0.8,117657,NA,17018,20189,17398,41,0,0,0,0,0,0,NA,11.11196,0
2017-07-12,수,0,41,0,0,1,1,27.9,24.2,32.4,0,NA,119472,NA,17017,20188,17397,41,0,0,0,0,0,0,NA,19.79129,9131036.791
