,temp,rain,google,naver,subway,holy,vacation,do1_pop,do2_pop,byun_pop,store,fri,thu,wed,mon,sun,sat,tue,mon1,mon2,mon3,mon4,mon5,mon6,mon7,mon8,mon9,mon10,mon11,mon12
1276,1.2976945331249123,2.144129577040863,2.1518912720406798,0.6539163875284723,0.7522686839099753,-0.22962911081999196,1.0,-1.0152285313820895,-1.0289904385380126,-0.8571859670170132,-0.8215868629234407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
90,-1.5917330967495769,-0.49812232425082514,-0.6831343216643369,0.25659834274184784,6.292519753370443e-16,4.354848548727378,1.0,1.3010039586057962,1.3291591548733797,1.5859650783984456,1.3125268522483502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,1.4949250880651506,0.2886257537046937,2.486459509895155,1.3207576917230452,0.4130362413723664,-0.22962911081999196,1.0,-1.0485396410175816,-1.0406901884501971,-0.8798252045034886,-0.8215868629234407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1399,-1.0986567093989814,-0.49812232425082514,1.0689467130426467,-0.05637666350333872,0.8362443886146326,-0.22962911081999196,0.0,-1.2017707453408455,-1.2317861036825426,-1.121310404359225,-0.8215868629234407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
857,0.24251106419463822,2.399894618193244,-0.6831343216643369,0.23568620011777694,-1.6091912655100487,-0.22962911081999196,0.0,0.4027143687686919,0.012287303646400394,-0.2383801423866885,-0.3290990824991813,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,-1.1085182371459934,-0.49812232425082514,1.0425334310256733,1.0384532651011311,-1.1770536728396097,-0.22962911081999196,1.0,-1.306145555532054,-1.3383838251046671,-1.153382657465065,-1.149912049872947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,-1.3156103198332434,-0.49812232425082514,0.9280758758242272,1.0068539136241597,-0.22328944481784177,-0.22962911081999196,1.0,-1.3039248148896878,-1.3370838528922022,-1.151496054341192,-1.149912049872947,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,0.9229564787384598,-0.054166985356053944,-0.11084654627341486,0.8716268425707752,6.292519753370443e-16,-0.22962911081999196,0.0,1.0689365614785342,1.1315633785787096,1.2539229285968079,1.148364258773597,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1317,1.218802311148817,0.3673862316046919,0.5582899288192246,2.108189466894763,-1.1692268950066833,-0.22962911081999196,0.0,-1.1073892680402844,-1.0588897994247062,-0.9383099013435496,-0.8215868629234407,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1642,1.3667252273539956,1.2552969093942343,0.6727474840206712,0.5663205366539672,-2.602154245496169,-0.22962911081999196,1.0,-1.431617401825741,-1.4852806851132048,-1.4137338885595307,-0.9857494563981939,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1631,0.9525410619794956,2.5830317516221672,1.3594928139967297,-0.4153554283383115,-0.9711575255938705,-0.22962911081999196,1.0,-1.431617401825741,-1.4722809629885556,-1.3910946510730555,-1.149912049872947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
490,-0.4971035168312549,-0.49812232425082514,-1.413901788540787,0.4499137607087102,0.33223881385400794,-0.22962911081999196,0.0,0.7946750921463158,0.8325697697117744,0.7275606570362574,1.148364258773597,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,-1.9270250401479816,-0.49812232425082514,-1.5371637708757877,-0.22877782800100752,6.292519753370443e-16,-0.22962911081999196,1.0,1.328763216635373,1.4136573486836004,1.5614392377880975,1.3125268522483502,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,0.21292648095360242,-0.49812232425082514,-0.1988908194578881,-0.5043444369933637,1.1351754115926427,-0.22962911081999196,0.0,0.7635847231531898,0.8299698252868446,0.5973850414890244,0.8200390718240907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,0.9525410619794956,-0.49812232425082514,-0.8152007311328918,-0.5254887725808595,0.799856357971497,-0.22962911081999196,0.0,0.7369358354447961,0.7987704921876861,0.5539931696399468,0.6558764783493376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0.6566952295691383,-0.49812232425082514,-1.3786840793902597,0.448054106156191,6.292519753370443e-16,-0.22962911081999196,0.0,1.1977395187357704,1.1497629895532187,1.4086243847543891,1.6408520391978565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,-1.1183797648930052,0.983558599257687,-0.8592228680332838,0.41227317049245504,6.292519753370443e-16,-0.22962911081999196,1.0,1.2576995160796562,1.2537607665504134,1.5840784752745727,1.3125268522483502,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,-0.3984882393611358,1.577328844976657,-1.1233556869703936,-0.4255782512643615,6.292519753370443e-16,-0.22962911081999196,0.0,1.2499269238313748,1.2355611555759043,1.5784186659029538,1.3125268522483502,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,0.5679414798460313,-0.054166985356053944,-1.4227062156743413,-0.6109927759394201,6.292519753370443e-16,-0.22962911081999196,0.0,1.080040264690365,1.145863072915824,1.2482631192251892,1.148364258773597,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1072,-1.9664711511360295,-0.49812232425082514,0.25013497298172277,0.34721481298599405,-0.5593652311023919,-0.22962911081999196,1.0,-0.7276426181956742,-0.4271033041667477,-0.6722988608774649,-0.9857494563981939,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
643,0.7454489792922454,-0.49812232425082514,-1.0969424049534207,-0.21065622262827607,0.005395166062992451,-0.22962911081999196,0.0,0.6880795413127411,0.6518736321791485,0.44268358533144325,-0.0007738955496749981,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
772,-2.035501845365113,-0.49812232425082514,-0.4894369210282816,-0.5793934244624496,0.5478643810578048,-0.22962911081999196,1.0,0.5892565827274477,0.2566820795898082,0.02951750120326914,-0.0007738955496749981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,-1.266302681098184,-0.49812232425082514,1.473950369198176,-0.19927032403998066,1.0919551660456268,-0.22962911081999196,0.0,-1.2239781517645067,-1.2577855479318412,-1.117537198111479,-0.8215868629234407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1186,-0.3787651838671121,0.24663757300005823,1.94938944365476,1.1381315934542044,1.3178939184049647,-0.22962911081999196,0.0,-0.8742115005918395,-0.8092951346314387,-0.7666290170711121,-0.8215868629234407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,1.4061713383420436,-0.49812232425082514,-0.040411127972360336,-0.19810935922285758,0.4366679214038263,-0.22962911081999196,1.0,0.672534356816178,0.6960726874029562,0.40117831660623854,0.6558764783493376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1382,-0.41821129485515973,-0.49812232425082514,1.5179725054822575,1.8783944235287693,1.3987778296562836,-0.22962911081999196,0.0,-1.1729011169900856,-1.1966868539459892,-1.1269702137308437,-0.8215868629234407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
409,-1.4733947637854339,-0.49812232425082514,-0.08443326487275195,0.05259571592208614,6.292519753370443e-16,-0.22962911081999196,1.0,0.8890565694468768,0.963866963170733,1.0105511256171986,1.3125268522483502,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
636,1.2089407834018053,-0.49812232425082514,-0.868027295166838,-0.7115998761461922,1.0379893166782672,-0.22962911081999196,1.0,0.6880795413127411,0.6687732709411927,0.42759076034045973,0.16338869792507815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1670,1.2681099498838766,-0.4080943743750859,0.6991607660376441,0.44364032900600076,-1.4121380799595218,-0.22962911081999196,1.0,-1.431617401825741,-1.504780268300179,-1.4665587760279732,-0.9857494563981939,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
288,1.445617449330091,-0.49812232425082514,-1.413901788540787,-0.6384105432296256,6.292519753370443e-16,-0.22962911081999196,1.0,1.0789298943691819,1.1523629339781485,1.2765621660832833,1.148364258773597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1505,-0.33931907287906443,-0.49812232425082514,0.47024565563475135,0.624406772722323,-1.6819024639965994,-0.22962911081999196,0.0,-1.3305737025980815,-1.38388285254094,-1.147722848093446,-1.3140746433477002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,0.02555745376037613,-0.49812232425082514,-1.1673778238707857,-1.3440534024575772,6.292519753370443e-16,-0.22962911081999196,0.0,1.0378461924854083,1.084764378929972,1.2293970879864597,1.3125268522483502,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1337,1.0215717562085789,-0.49812232425082514,1.9229761622540973,1.1681034833420807,0.06420410447614071,-0.22962911081999196,0.0,-1.1540248215299733,-1.08098932703661,-0.9364232982196767,-0.8215868629234407,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1607,1.0807409226906504,-0.49812232425082514,1.0425334310256733,0.5709665067675823,-2.8619946211760277,-0.22962911081999196,0.0,-1.416072217329178,-1.4722809629885556,-1.347702779223978,-0.9857494563981939,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,-0.10264240695077857,-0.49812232425082514,-0.3573705109434163,0.013561967925283443,1.0371893421483824,-0.22962911081999196,0.0,-0.615495215756184,-0.26330680539616586,-0.5270304203392485,-0.9857494563981939,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46,-1.0690721261579457,-0.49812232425082514,-0.7183520308148643,3.749614169454194e-16,6.292519753370443e-16,-0.22962911081999196,1.0,1.3898335843004417,1.563154153117068,1.5237071753106386,1.4766894457231032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
747,-1.2367180978571481,-0.11512868701222842,0.7343784751881716,0.5168296619225685,-1.0470037594002395,-0.22962911081999196,1.0,0.6203469517205737,0.34768013446235363,0.11252803865367855,-0.0007738955496749981,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
753,-1.5029793470264696,-0.49812232425082514,-0.9912892775018387,-0.522700346174642,-1.4350995110605378,-0.22962911081999196,1.0,0.6103536188299261,0.32428063463798484,0.1012084199104409,-0.0007738955496749981,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,-1.4635332360384221,-0.49812232425082514,-0.19008639232433394,0.6553095453090199,-0.03118745297930418,-0.22962911081999196,1.0,0.8313173127453571,0.8923684914851615,0.836983638220888,1.148364258773597,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,-0.8323954602296598,-0.49812232425082514,0.5494855016856705,1.962273076143358,-3.2527929894913417,-0.22962911081999196,1.0,-1.3250218509921663,-1.38388285254094,-1.153382657465065,-1.3140746433477002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,-0.7633647660005766,-0.49812232425082514,1.0513378581592279,0.771484128290852,-1.822546634723632,4.354848548727378,1.0,-0.7853818748971939,-0.5830999696625399,-0.7081443202310509,-0.9857494563981939,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,-0.6943340717714932,-0.49812232425082514,1.7733008979021232,0.8765050056478151,1.3995994251194086,-0.22962911081999196,0.0,-1.165128524741804,-1.17848724297148,-1.1137639918637332,-0.8215868629234407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
424,-0.4971035168312549,-0.49812232425082514,-1.2378132421718402,-0.5863634350554324,-1.2594726703509778,-0.22962911081999196,1.0,0.8779528662350461,0.9248677967967849,0.9596128412726291,1.148364258773597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,0.4693262023759122,-0.054166985356053944,-1.3258575153563137,-0.04824357724811007,6.292519753370443e-16,-0.22962911081999196,0.0,1.0511706363396052,1.1003640454795511,1.252036325472935,1.3125268522483502,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
664,0.5383568966049955,2.7755374126248955,0.03002429032869463,-0.9362824526266007,0.7262803221553413,-0.22962911081999196,0.0,0.7136180586999517,0.6089745491678056,0.40495152285398445,-0.0007738955496749981,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
350,-0.04347324046870716,-0.49812232425082514,-1.5019460617252605,-1.4911307580261066,6.292519753370443e-16,-0.22962911081999196,0.0,1.0256321189523945,1.0743646012302523,1.2048712473761114,1.3125268522483502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
447,-1.157825875881053,-0.49812232425082514,-0.6919387487978911,-0.5782324596453261,1.2034110768984867,-0.22962911081999196,1.0,0.8646284223808492,0.8949684359100913,0.8652826850789821,1.148364258773597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,-0.2900114341440049,2.2680981315002886,-0.17247753744091524,-0.2747836974359158,0.810666824591561,-0.22962911081999196,0.0,-0.8242448361386013,-0.7702959682574906,-0.7534227952040015,-0.9857494563981939,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,-0.7633647660005766,-0.49812232425082514,-0.19008639232433394,-0.859838196531845,0.9139067808131724,-0.22962911081999196,0.0,-0.6699033614941545,-0.31400572168229834,-0.6421132108954979,-0.9857494563981939,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1205,0.9525410619794956,-0.49812232425082514,1.553190215249095,-0.4773931664751295,1.0771880686426194,-0.22962911081999196,0.0,-0.8608870567376427,-0.8794936341045451,-0.8251137139111732,-0.8215868629234407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1586,1.0018487007145551,-0.49812232425082514,0.17969955468066826,0.8704658777536525,-2.3219901925705897,-0.22962911081999196,0.0,-1.3827611076936859,-1.4579812686514413,-1.2684654480213144,-0.9857494563981939,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
754,-1.2169950423631244,0.9433577010798377,-0.9296582863343383,-0.8823756898998886,0.6479044391598773,-0.22962911081999196,1.0,0.609243248508743,0.32038071800059004,0.09743521366269502,-0.0007738955496749981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,-0.7337801827595407,-0.49812232425082514,-1.545968198009342,-0.3289205422809307,6.292519753370443e-16,-0.22962911081999196,0.0,1.2443750722254594,1.1861622115022368,1.5765320627790809,1.3125268522483502,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,-1.4142255973033624,-0.49812232425082514,-0.21649967434130685,-0.9632337231448346,0.8033589491563978,-0.22962911081999196,1.0,0.8557454598113847,0.8923684914851615,0.8577362725834903,1.148364258773597,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,-0.6450264330364336,-0.49812232425082514,-0.6215033304968365,-0.29453276439774195,-1.0485388456602887,-0.22962911081999196,0.0,0.7225010212694163,0.5257763275700498,0.4124979353494762,-0.0007738955496749981,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1443,-1.4536717082914101,-0.49812232425082514,0.5847032108361979,0.209199315526392,0.9769318012081456,-0.22962911081999196,1.0,-1.2972625929625894,-1.3331839362548075,-1.1458362449695731,-1.149912049872947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,-0.5562726833133265,2.3124990300776003,-1.0088981323852575,-1.124485403707877,0.4832394116030621,-0.22962911081999196,0.0,0.48377140221505605,0.022687081346119877,-0.14970979556466027,-0.0007738955496749981,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,-1.3057487920862316,-0.49812232425082514,1.130577704210147,-0.3928179349702679,0.8308607762378406,-0.22962911081999196,1.0,-0.7920440968242923,-0.5519006365633814,-0.6855050827445756,-0.9857494563981939,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,1.2681099498838766,-0.49812232425082514,-0.5246546301788086,-0.631440532636642,-0.5771808800922574,-0.22962911081999196,1.0,-0.4000833734466683,-0.1658088894612957,-0.37232896418166733,-0.6574242694486876,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1019,-0.605580322048386,-0.49812232425082514,0.03882871746224879,-0.3595911219042022,0.9139716436128928,-0.22962911081999196,0.0,-0.6443648441069438,-0.2724066108834204,-0.5308036265869944,-0.9857494563981939,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1594,0.9328180064854719,-0.49812232425082514,0.9544891578411997,-0.2615402551402235,-0.445228324527756,-0.22962911081999196,0.0,-1.4005270328326151,-1.4683810463511606,-1.2986510980032815,-0.9857494563981939,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
396,-1.4240871250503744,-0.49812232425082514,-0.5598723393293361,-0.25387155481184415,6.292519753370443e-16,-0.22962911081999196,0.0,0.8990499023375245,0.982066574145242,1.059602806837895,1.3125268522483502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1328,0.7947566180273049,-0.49812232425082514,0.408614664467251,-0.3254355369844387,1.0493403066293345,-0.22962911081999196,0.0,-1.1318174151063118,-1.0653896604870308,-0.9364232982196767,-0.8215868629234407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1408,-0.5858572665543621,-0.32590529549260133,1.4123193780306755,-0.1395566263825312,1.0077848729418084,-0.22962911081999196,0.0,-1.2217574111221408,-1.2551856035069113,-1.117537198111479,-0.8215868629234407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1444,-1.4240871250503744,-0.49812232425082514,0.6991607660376441,0.23777804763372026,0.8767187756401522,-0.22962911081999196,1.0,-1.2994833336049556,-1.3344839084672724,-1.147722848093446,-1.149912049872947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,-0.6943340717714932,-0.49812232425082514,-0.19008639232433394,3.749614169454194e-16,6.292519753370443e-16,-0.22962911081999196,0.0,1.4575661738926091,1.5722539586043225,1.572758856531335,1.3125268522483502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
766,-1.0690721261579457,0.057088341745995426,-0.7095476036813098,-0.7903660618751941,0.7234263589676444,-0.22962911081999196,1.0,0.5959188046545462,0.27358171835185235,0.052156738689744436,-0.0007738955496749981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,-1.1479643481340411,-0.32590529549260133,-0.7359608856982831,-1.1872197207349693,6.292519753370443e-16,-0.22962911081999196,0.0,0.8990499023375245,0.9872664629951017,1.0746956318288785,1.3125268522483502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250,0.9328180064854719,-0.11512868701222842,-1.4227062156743413,0.2967951664008967,6.292519753370443e-16,-0.22962911081999196,1.0,1.0678261911573512,1.1679626005277277,1.384098544144041,1.3125268522483502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1262,0.9525410619794956,-0.49812232425082514,1.6676477698342316,2.1774294085879897,1.2513879277583309,-0.22962911081999196,1.0,-0.9874692733525128,-0.9938911888014594,-0.8817118076273615,-0.8215868629234407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1059,-1.6114561522436006,-0.49812232425082514,0.5847032108361979,0.6527533118662269,0.07812798548278316,-0.22962911081999196,0.0,-0.6987729898449143,-0.3881041377927996,-0.6722988608774649,-0.9857494563981939,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
671,0.36084939715878106,-0.49812232425082514,-0.29573951977591595,0.1216034646518877,-2.7143885099456733,4.354848548727378,0.0,0.7291632431965147,0.5972747992556212,0.4124979353494762,-0.0007738955496749981,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1673,0.9130949509914481,3.4123903681786047,0.7784006114722531,1.050303549616276,-1.591872897984706,-0.22962911081999196,0.0,-1.431617401825741,-1.504780268300179,-1.4665587760279732,-0.9857494563981939,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1273,1.4949250880651506,-0.49812232425082514,2.1518912720406798,-0.08239916216787398,0.6972866506803297,-0.22962911081999196,1.0,-1.008566309454991,-1.025090521900618,-0.8609591732647591,-0.8215868629234407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1165,-0.2209807399149216,-0.49812232425082514,0.9192714486906727,0.5509852468423313,1.3174831206734023,-0.22962911081999196,0.0,-0.8719907599494734,-0.7936954680818594,-0.7515361920801285,-0.9857494563981939,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,-0.47738046133723117,-0.49812232425082514,0.8576404575231723,0.7819391441803275,-1.2334194457966234,-0.22962911081999196,1.0,-0.7676159497582647,-0.7065973298467088,-0.7854950483098414,-0.9857494563981939,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,0.29181870292969775,-0.49812232425082514,-0.8063963039993376,-0.06845703013678557,-1.027134121752562,-0.22962911081999196,0.0,0.34053363078243987,-0.015012112815363242,-0.29120502985513086,-0.3290990824991813,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,1.1694946724137576,0.10815907832874201,-0.5422634844459174,-0.6286521062304246,0.642131649984763,-0.22962911081999196,1.0,0.6780862084220934,0.7077724373151407,0.418157744721095,0.6558764783493376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
